-5.67802695716 , 0
-5.64963682237 , 1
-5.62124668759 , 0
-5.5928565528 , 0
-5.56446641802 , 0
-5.53607628323 , 0
-5.50768614845 , 0
-5.47929601366 , 0
-5.45090587887 , 0
-5.42251574409 , 0
-5.3941256093 , 0
-5.36573547452 , 0
-5.33734533973 , 0
-5.30895520494 , 0
-5.28056507016 , 0
-5.25217493537 , 0
-5.22378480059 , 0
-5.1953946658 , 0
-5.16700453102 , 0
-5.13861439623 , 1
-5.11022426144 , 0
-5.08183412666 , 0
-5.05344399187 , 0
-5.02505385709 , 0
-4.9966637223 , 0
-4.96827358752 , 0
-4.93988345273 , 0
-4.91149331794 , 0
-4.88310318316 , 1
-4.85471304837 , 0
-4.82632291359 , 0
-4.7979327788 , 0
-4.76954264401 , 0
-4.74115250923 , 0
-4.71276237444 , 3
-4.68437223966 , 0
-4.65598210487 , 0
-4.62759197009 , 0
-4.5992018353 , 0
-4.57081170051 , 0
-4.54242156573 , 0
-4.51403143094 , 0
-4.48564129616 , 0
-4.45725116137 , 3
-4.42886102658 , 0
-4.4004708918 , 0
-4.37208075701 , 0
-4.34369062223 , 0
-4.31530048744 , 0
-4.28691035266 , 0
-4.25852021787 , 0
-4.23013008308 , 0
-4.2017399483 , 1
-4.17334981351 , 2
-4.14495967873 , 0
-4.11656954394 , 1
-4.08817940916 , 1
-4.05978927437 , 0
-4.03139913958 , 10
-4.0030090048 , 0
-3.97461887001 , 0
-3.94622873523 , 0
-3.91783860044 , 3
-3.88944846565 , 0
-3.86105833087 , 0
-3.83266819608 , 1
-3.8042780613 , 0
-3.77588792651 , 0
-3.74749779173 , 0
-3.71910765694 , 653
-3.69071752215 , 540
-3.66232738737 , 1
-3.63393725258 , 1
-3.6055471178 , 3
-3.57715698301 , 7
-3.54876684823 , 0
-3.52037671344 , 47
-3.49198657865 , 0
-3.46359644387 , 0
-3.43520630908 , 7
-3.4068161743 , 0
-3.37842603951 , 2
-3.35003590472 , 2
-3.32164576994 , 4
-3.29325563515 , 3
-3.26486550037 , 5
-3.23647536558 , 10
-3.2080852308 , 2
-3.17969509601 , 2
-3.15130496122 , 4
-3.12291482644 , 0
-3.09452469165 , 304
-3.06613455687 , 1
-3.03774442208 , 4
-3.00935428729 , 11
-2.98096415251 , 3
-2.95257401772 , 381
-2.92418388294 , 4
-2.89579374815 , 3
-2.86740361337 , 1
-2.83901347858 , 1
-2.81062334379 , 4
-2.78223320901 , 3
-2.75384307422 , 453
-2.72545293944 , 12
-2.69706280465 , 9
-2.66867266987 , 20
-2.64028253508 , 34
-2.61189240029 , 14
-2.58350226551 , 110
-2.55511213072 , 44
-2.52672199594 , 8
-2.49833186115 , 18
-2.46994172636 , 24
-2.44155159158 , 117
-2.41316145679 , 206
-2.38477132201 , 2
-2.35638118722 , 8945
-2.32799105244 , 17
-2.29960091765 , 18
-2.27121078286 , 3660
-2.24282064808 , 254
-2.21443051329 , 34
-2.18604037851 , 47
-2.15765024372 , 39
-2.12926010894 , 105
-2.10086997415 , 110
-2.07247983936 , 12
-2.04408970458 , 67
-2.01569956979 , 21
-1.98730943501 , 83
-1.95891930022 , 131
-1.93052916543 , 723
-1.90213903065 , 106
-1.87374889586 , 31
-1.84535876108 , 66
-1.81696862629 , 10437
-1.78857849151 , 254
-1.76018835672 , 1183
-1.73179822193 , 815
-1.70340808715 , 336
-1.67501795236 , 298
-1.64662781758 , 90
-1.61823768279 , 457
-1.589847548 , 5280
-1.56145741322 , 403
-1.53306727843 , 96
-1.50467714365 , 170
-1.47628700886 , 544
-1.44789687408 , 897
-1.41950673929 , 703
-1.3911166045 , 122
-1.36272646972 , 87
-1.33433633493 , 143
-1.30594620015 , 8900
-1.27755606536 , 5084
-1.24916593058 , 251
-1.22077579579 , 643
-1.192385661 , 73
-1.16399552622 , 1749
-1.13560539143 , 63
-1.10721525665 , 1180
-1.07882512186 , 275
-1.05043498707 , 19
-1.02204485229 , 9
-0.993654717503 , 1322
-0.965264582717 , 3067
-0.936874447931 , 3672
-0.908484313146 , 97
-0.88009417836 , 221
-0.851704043574 , 2850
-0.823313908788 , 4964
-0.794923774002 , 170
-0.766533639217 , 7086
-0.738143504431 , 46
-0.709753369645 , 7577
-0.681363234859 , 87
-0.652973100073 , 1231
-0.624582965288 , 1259
-0.596192830502 , 32
-0.567802695716 , 7
-0.53941256093 , 3343
-0.511022426144 , 623
-0.482632291359 , 8772
-0.454242156573 , 248
-0.425852021787 , 6871
-0.397461887001 , 17723
-0.369071752215 , 3273
-0.34068161743 , 402
-0.312291482644 , 33307
-0.283901347858 , 30
-0.255511213072 , 1
-0.227121078286 , 4014
-0.198730943501 , 44
-0.170340808715 , 1
-0.141950673929 , 0
-0.113560539143 , 2
-0.0851704043574 , 8747
-0.0567802695716 , 7
-0.0283901347858 , 7
0.0 , 0
0.0283901347858 , 870349
