-3.04113778 , 0
-3.0259320911 , 3
-3.0107264022 , 0
-2.9955207133 , 0
-2.9803150244 , 0
-2.9651093355 , 1
-2.9499036466 , 0
-2.9346979577 , 35
-2.9194922688 , 0
-2.9042865799 , 0
-2.889080891 , 0
-2.8738752021 , 0
-2.8586695132 , 0
-2.8434638243 , 0
-2.8282581354 , 0
-2.8130524465 , 0
-2.7978467576 , 0
-2.7826410687 , 0
-2.7674353798 , 1
-2.7522296909 , 0
-2.737024002 , 0
-2.7218183131 , 1
-2.7066126242 , 0
-2.6914069353 , 0
-2.6762012464 , 0
-2.6609955575 , 3
-2.6457898686 , 1
-2.6305841797 , 0
-2.6153784908 , 0
-2.6001728019 , 0
-2.584967113 , 2
-2.5697614241 , 1
-2.5545557352 , 0
-2.5393500463 , 0
-2.5241443574 , 0
-2.5089386685 , 0
-2.4937329796 , 2
-2.4785272907 , 0
-2.4633216018 , 0
-2.4481159129 , 0
-2.432910224 , 0
-2.4177045351 , 0
-2.4024988462 , 0
-2.3872931573 , 0
-2.3720874684 , 1
-2.3568817795 , 11
-2.3416760906 , 0
-2.3264704017 , 0
-2.3112647128 , 1
-2.2960590239 , 0
-2.280853335 , 2
-2.2656476461 , 0
-2.2504419572 , 2
-2.2352362683 , 0
-2.2200305794 , 5
-2.2048248905 , 0
-2.1896192016 , 2
-2.1744135127 , 1
-2.1592078238 , 2
-2.1440021349 , 2
-2.128796446 , 86
-2.1135907571 , 0
-2.0983850682 , 0
-2.0831793793 , 4
-2.0679736904 , 5
-2.0527680015 , 19
-2.0375623126 , 7
-2.0223566237 , 0
-2.0071509348 , 0
-1.9919452459 , 4
-1.976739557 , 0
-1.9615338681 , 385
-1.9463281792 , 1
-1.9311224903 , 2
-1.9159168014 , 4
-1.9007111125 , 9
-1.8855054236 , 0
-1.8702997347 , 0
-1.8550940458 , 40
-1.8398883569 , 1
-1.824682668 , 1
-1.8094769791 , 3
-1.7942712902 , 5
-1.7790656013 , 2
-1.7638599124 , 9
-1.7486542235 , 1
-1.7334485346 , 0
-1.7182428457 , 0
-1.7030371568 , 17
-1.6878314679 , 3
-1.672625779 , 1
-1.6574200901 , 2
-1.6422144012 , 7
-1.6270087123 , 4
-1.6118030234 , 10
-1.5965973345 , 1
-1.5813916456 , 2
-1.5661859567 , 35
-1.5509802678 , 11
-1.5357745789 , 19
-1.52056889 , 7
-1.5053632011 , 3
-1.4901575122 , 3
-1.4749518233 , 156
-1.4597461344 , 49
-1.4445404455 , 1
-1.4293347566 , 10
-1.4141290677 , 4
-1.3989233788 , 71
-1.3837176899 , 549
-1.368512001 , 118
-1.3533063121 , 14
-1.3381006232 , 20
-1.3228949343 , 4
-1.3076892454 , 5
-1.2924835565 , 2
-1.2772778676 , 12
-1.2620721787 , 131
-1.2468664898 , 565
-1.2316608009 , 3
-1.216455112 , 17
-1.2012494231 , 14
-1.1860437342 , 52
-1.1708380453 , 36
-1.1556323564 , 969
-1.1404266675 , 4
-1.1252209786 , 13
-1.1100152897 , 547
-1.0948096008 , 168
-1.0796039119 , 50
-1.064398223 , 42
-1.0491925341 , 16
-1.0339868452 , 15
-1.0187811563 , 15
-1.0035754674 , 190
-0.9883697785 , 180
-0.9731640896 , 404
-0.9579584007 , 3
-0.9427527118 , 133
-0.9275470229 , 48
-0.912341334 , 3
-0.8971356451 , 5
-0.8819299562 , 1224
-0.8667242673 , 11
-0.8515185784 , 6
-0.8363128895 , 1974
-0.8211072006 , 30
-0.8059015117 , 8329
-0.7906958228 , 31
-0.7754901339 , 49
-0.760284445 , 96
-0.7450787561 , 4
-0.7298730672 , 29
-0.7146673783 , 468
-0.6994616894 , 2
-0.6842560005 , 631
-0.6690503116 , 1955
-0.6538446227 , 811
-0.6386389338 , 56
-0.6234332449 , 1196
-0.608227556 , 3
-0.5930218671 , 5936
-0.5778161782 , 16648
-0.5626104893 , 17
-0.5474048004 , 49
-0.5321991115 , 7412
-0.5169934226 , 3
-0.5017877337 , 1180
-0.4865820448 , 1
-0.4713763559 , 277
-0.456170667 , 586
-0.4409649781 , 126
-0.4257592892 , 19
-0.4105536003 , 1244
-0.3953479114 , 2
-0.3801422225 , 6423
-0.3649365336 , 889
-0.3497308447 , 123
-0.3345251558 , 2
-0.3193194669 , 304
-0.304113778 , 0
-0.2889080891 , 29101
-0.2737024002 , 5587
-0.2584967113 , 0
-0.2432910224 , 13
-0.2280853335 , 287
-0.2128796446 , 0
-0.1976739557 , 1
-0.1824682668 , 11
-0.1672625779 , 1625
-0.152056889 , 0
-0.1368512001 , 4174
-0.1216455112 , 0
-0.1064398223 , 316
-0.0912341334 , 14902
-0.0760284445 , 22964
-0.0608227556 , 0
-0.0456170667 , 5362
-0.0304113778 , 0
-0.0152056889 , 409
4.4408920985e-16 , 565932
0.0152056889 ,
