-2.947156944 , 0
-2.93242115928 , 8
-2.91768537456 , 0
-2.90294958984 , 0
-2.88821380512 , 0
-2.8734780204 , 0
-2.85874223568 , 0
-2.84400645096 , 0
-2.82927066624 , 0
-2.81453488152 , 0
-2.7997990968 , 0
-2.78506331208 , 0
-2.77032752736 , 0
-2.75559174264 , 1
-2.74085595792 , 0
-2.7261201732 , 1
-2.71138438848 , 0
-2.69664860376 , 0
-2.68191281904 , 0
-2.66717703432 , 2
-2.6524412496 , 2
-2.63770546488 , 0
-2.62296968016 , 0
-2.60823389544 , 0
-2.59349811072 , 0
-2.578762326 , 2
-2.56402654128 , 1
-2.54929075656 , 0
-2.53455497184 , 0
-2.51981918712 , 0
-2.5050834024 , 1
-2.49034761768 , 1
-2.47561183296 , 0
-2.46087604824 , 0
-2.44614026352 , 0
-2.4314044788 , 1
-2.41666869408 , 0
-2.40193290936 , 0
-2.38719712464 , 0
-2.37246133992 , 1
-2.3577255552 , 2
-2.34298977048 , 6
-2.32825398576 , 0
-2.31351820104 , 1
-2.29878241632 , 0
-2.2840466316 , 2
-2.26931084688 , 0
-2.25457506216 , 2
-2.23983927744 , 0
-2.22510349272 , 1
-2.210367708 , 0
-2.19563192328 , 1
-2.18089613856 , 1
-2.16616035384 , 1
-2.15142456912 , 1
-2.1366887844 , 39
-2.12195299968 , 0
-2.10721721496 , 0
-2.09248143024 , 0
-2.07774564552 , 6
-2.0630098608 , 2
-2.04827407608 , 2
-2.03353829136 , 0
-2.01880250664 , 0
-2.00406672192 , 1
-1.9893309372 , 2
-1.97459515248 , 429
-1.95985936776 , 0
-1.94512358304 , 2
-1.93038779832 , 2
-1.9156520136 , 11
-1.90091622888 , 2
-1.88618044416 , 0
-1.87144465944 , 0
-1.85670887472 , 40
-1.84197309 , 0
-1.82723730528 , 1
-1.81250152056 , 3
-1.79776573584 , 5
-1.78302995112 , 4
-1.7682941664 , 10
-1.75355838168 , 0
-1.73882259696 , 1
-1.72408681224 , 0
-1.70935102752 , 1
-1.6946152428 , 16
-1.67987945808 , 0
-1.66514367336 , 2
-1.65040788864 , 3
-1.63567210392 , 2
-1.6209363192 , 0
-1.60620053448 , 11
-1.59146474976 , 1
-1.57672896504 , 0
-1.56199318032 , 11
-1.5472573956 , 16
-1.53252161088 , 1
-1.51778582616 , 9
-1.50305004144 , 0
-1.48831425672 , 2
-1.473578472 , 157
-1.45884268728 , 43
-1.44410690256 , 0
-1.42937111784 , 9
-1.41463533312 , 0
-1.3998995484 , 56
-1.38516376368 , 489
-1.37042797896 , 2
-1.35569219424 , 133
-1.34095640952 , 19
-1.3262206248 , 4
-1.31148484008 , 2
-1.29674905536 , 3
-1.28201327064 , 9
-1.26727748592 , 42
-1.2525417012 , 638
-1.23780591648 , 0
-1.22307013176 , 18
-1.20833434704 , 10
-1.19359856232 , 36
-1.1788627776 , 30
-1.16412699288 , 951
-1.14939120816 , 7
-1.13465542344 , 10
-1.11991963872 , 2
-1.105183854 , 793
-1.09044806928 , 1
-1.07571228456 , 49
-1.06097649984 , 37
-1.04624071512 , 1
-1.0315049304 , 23
-1.01676914568 , 9
-1.00203336096 , 217
-0.98729757624 , 204
-0.97256179152 , 360
-0.9578260068 , 9
-0.94309022208 , 133
-0.92835443736 , 35
-0.91361865264 , 15
-0.89888286792 , 7
-0.8841470832 , 1202
-0.86941129848 , 5
-0.85467551376 , 14
-0.83993972904 , 1
-0.82520394432 , 2024
-0.8104681596 , 8464
-0.79573237488 , 61
-0.78099659016 , 27
-0.76626080544 , 22
-0.75152502072 , 82
-0.736789236 , 13
-0.72205345128 , 17
-0.70731766656 , 509
-0.69258188184 , 8
-0.67784609712 , 772
-0.6631103124 , 2600
-0.64837452768 , 39
-0.63363874296 , 734
-0.61890295824 , 517
-0.60416717352 , 3
-0.5894313888 , 6577
-0.57469560408 , 17193
-0.55995981936 , 19
-0.54522403464 , 43
-0.53048824992 , 8017
-0.5157524652 , 5
-0.50101668048 , 1299
-0.48628089576 , 0
-0.47154511104 , 234
-0.45680932632 , 574
-0.4420735416 , 116
-0.42733775688 , 35
-0.41260197216 , 1379
-0.39786618744 , 2
-0.38313040272 , 6702
-0.368394618 , 879
-0.35365883328 , 215
-0.33892304856 , 17
-0.32418726384 , 73
-0.30945147912 , 246
-0.2947156944 , 31325
-0.27997990968 , 8
-0.26524412496 , 5871
-0.25050834024 , 13
-0.23577255552 , 273
-0.2210367708 , 17
-0.20630098608 , 0
-0.19156520136 , 14
-0.17682941664 , 1159
-0.16209363192 , 62
-0.1473578472 , 207
-0.13262206248 , 4019
-0.11788627776 , 0
-0.10315049304 , 353
-0.08841470832 , 15769
-0.0736789236 , 20614
-0.05894313888 , 0
-0.04420735416 , 5600
-0.02947156944 , 0
-0.01473578472 , 455
0.0 , 0
0.01473578472 , 599439
